Rosenbrock,20,200,1.001,1894,217467,0.0859247749,1.444025995,10.0033311844
Rosenbrock,5,200,1.0001,3013,236358,0.1442098186,1.2975483544,10.0033311844
Rosenbrock,10,200,1.0001,2207,230089,0.1695688876,0.9968627376,10.0033321381
Rosenbrock,20,200,1.0001,1545,226049,0.0857868148,1.9950122086,10.0033311844
Rosenbrock,5,200,1.00001,3106,234174,0.1423008416,1.9996222606,10.0033311844
Rosenbrock,10,200,1.00001,1945,153355,0.2464317148,0.9997267915,6.5266647339
Rosenbrock,20,200,1.00001,1364,230969,0.0857864388,0.9997160397,10.0033311844
Rosenbrock,5,200,1.000001,2547,240287,0.2164383772,0.9999728059,10.0033321381
Rosenbrock,10,200,1.000001,1551,240523,0.1304105713,1.0015022229,10.0033311844
Rosenbrock,20,200,1.000001,1120,235341,0.0857873964,1.4999411912,10.0033321381
Rosenbrock,5,200,1.0000001,1625,239468,0.1998121384,1.1906659566,10.0033321381
Rosenbrock,10,200,1.0000001,2595,230280,0.1204961167,1.3633668967,10.0033311844
Rosenbrock,20,200,1.0000001,1371,233705,0.0857868506,0.9999970116,10.0033321381
Rosenbrock,5,200,1.00000001,4876,228493,0.1992407844,1.9999996043,10.0033321381
Rosenbrock,10,200,1.00000001,1973,236951,0.1315722457,0.999999796,10.0033321381
Rosenbrock,20,200,1.00000001,1201,237509,0.0857867934,0.9999997502,10.0033311844
Rosenbrock,5,200,1.000000001,4609,222918,0.2093131259,1.173297551,10.0033311844
Rosenbrock,10,200,1.000000001,2820,223943,0.1313117089,0.9999999784,10.0033321381
Rosenbrock,20,200,1.000000001,1281,102358,0.0857965237,1.99999995,4.8166651726
Rosenbrock,5,200,1.0000000001,3354,229456,0.3412953911,1.1401291352,10.0033311844
